URL,ACCION1,ACCION2,ACCION3
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,News 🤓📝,Ehrenpromotion: halbe Liga wieder im Aufstiegskampf,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Neue Fotos hochgeladen! 🖼,FC Mamer 32 - FC Jeunesse Canach,👉
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,45+1,Halbzeit,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,0,Gelb für Canach,Arthur Ataide Barros Rocha
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,0,Gelb für Canach,Gaël Mbala
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Die Aufstellung für FC Jeunesse Canach ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Die Aufstellung für FC Mamer 32 ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,News 🤓📝,Ehrenpromotion: gleich zwei Topspiele am Wochenende,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Top-Fakt 🚀,Mamer konnte die vergangenen 4 Spieltage keinen Dreier mehr einfahren,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Top-Fakt 🚀,Seit 2018 konnte Canach kein einziges Pflichtspiel mehr gegen Mamer für sich entscheiden,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Top-Fakt 🚀,Kein Sieg fürs Auswärtsteam: und das schon 6 Partien in Folge,-
https://www.fupa.net/match/fc-mamer-32-m1-fc-jeunesse-canach-m1-211128,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Andjelko Markulin
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,91,Bittere Niederlage im Heimspiel von Schifflange gegen einen direkten Konkurrenten.,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+10,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+5,Eckball für Bissen die jetzt die Uhr ablaufen lassen,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+4,wieder Grosschance durch Marques vergeben,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+4,Schifflange fliegt die Zeit davon,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+2,Hektik total,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90,Spieler gehen an Ihre Grenzen in den verbleibenen Minuten,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90,Schifflange erhöht merklich den Druck,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,87,ein Schuss von Klica verpasst Knapp das Tor,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,87,wieder eine Grosschance für Schifflange durch Akab veegeben,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,85,Wechsel bei Schifflingen,Nermin Klica für Glenn Protin
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,85,schöne Ballstafette über mehrere Stationen und mit ein bisschen Glück hätte Schifflange be,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,81,Wechsel bei Bissen,Marc Weis für Mamadi Djalo
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,76,Do Rosario vertändelt wieder den Ball als letzter Mann und beinahe konnte ein Bissener Stü,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,74,Lange Flanke von rechts in den Strafraum wo ein Bissener Stürmer aus spitzem Winckel Haida,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,72,0:1 Tor für Bissen,Amir Ramovic
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,70,Wechsel bei Bissen,Andy Teixeira für Ediclei Da Silva Pantoja
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,69,Spielünterbrechung da Ikwafür kurze Zeit bewusstlos am Boden liegen blieb.,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,65,Wechsel bei Schifflingen,Kevin Agovic für André Oliveira
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,65,Marques wird mustergültig im Strafraum angespielt stolpert aber selbst über den Ball...Rie,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,60,gleich zwei Bissener Spieler verpassen äusserst knapp eine Flanke von rechts,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,59,Riesenchance für Schifflange: Protin setzt such auf rechts gut durch und bleibt nur am Bis,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,44,Ikwa setzt such auf der rechten Seite durch und schlägt eine vite Flanke die Protin auf de,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,42,Grosschance für Schifflange,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,35,Wechsel bei Bissen,Miguel Fernandes für Odair Albino De Campos Fonseca
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,30,Bissen erhöht die Schlagzahl.,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,29,Bissen konnte kein Kapital aus der Situation schlagen.,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,28,Freistoss an der 5m Line für Bissen da der Schiedsrichter der Meinung war, dass Der Torhüt,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,19,Noch kommt kein richtiger Spielfluss auf beiden Seiten auf.,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,16,Grosschance für Bissen: Do Rosario vertändelt den Ball und ein Bissener Stürmer setzt den ,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,News 🤓📝,Ehrenpromotion: Käerjeng weiter top!,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,90+5,Gelb für Schifflingen,Mohamed Akab
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,87,Gelb für Bissen,Marc Weis
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,63,Gelb für Schifflingen,Brandon Ikwa
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,59,Gelb für Schifflingen,André Oliveira
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,45+2,Halbzeit,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,41,Gelb für Bissen,Miguel Fernandes
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,29,Gelb für Bissen,Ediclei Da Silva Pantoja
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Jean-Claude Charpentier
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,Die Aufstellung für FC Atert Bissen ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,Die Aufstellung für FC Schifflingen 95 ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,News 🤓📝,Ehrenpromotion: das nächste Spitzenspiel steht an!,-
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,Schau dir hier nochmal alle bisherigen Spiele FC Schifflingen 95 gegen FC Atert Bissen an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-schifflingen-95-m1-sc-bettemburg-m1-211010,90+10,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-schifflingen-95-m1-sc-bettemburg-m1-211010,90+2,0:2 Tor für Bettemburg,Brian Dauphin
https://www.fupa.net/match/fc-schifflingen-95-m1-sc-bettemburg-m1-211010,90,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-schifflingen-95-m1-sc-bettemburg-m1-211010,82,Wechsel bei Schifflingen,Sedja Glenn für Sébastien Do Rosario
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Die Aufstellung für FC Jeunesse Canach ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Die Aufstellung für FC Marisca Mersch ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Carole Kill
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,News 🤓📝,Ehrenpromotion: Gipfeltreffen am „Käerjenger Dribbel“,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Top-Fakt 🚀,10 Spiele nacheinander konnte Canach zuletzt nicht mehr gewinnen,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Top-Fakt 🚀,Mersch hat in 4 Spielen gegen Teams aus dem unteren Tabellendrittel 9 Punkte eingefahren,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Top-Fakt 🚀,Ligaweit den jüngsten Kader stellt aktuell Canach mit einem Durchschnitt von 23,03 Jahren,-
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,Schau dir hier nochmal alle bisherigen Spiele FC Marisca Mersch gegen FC Jeunesse Canach an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,90+7,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,90+3,1:3 Tor für Canach,Adrian Ahmetxhekaj
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,89,Wechsel bei Mertert-W,Rodrigo Santos für Florian Rybinski
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,89,Elfmeter verschossen,Nicht angegeben
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,89,0:3 Tor für Mertert-W,Luca Sasso-Sant
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,84,Wechsel bei Mertert-W,Luca Sasso-Sant für Ralf Rizvani
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,75,Wechsel bei Mertert-W,Sven Kaiser für Jo Reuland
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,67,Wechsel bei Canach,Louis Bock für Romain Contessa
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,64,Wechsel bei Canach,Olivier Mukendi Okende für Jorge Chula
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,63,0:2 Tor für Mertert-W,Marvin Roggendorf
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,55,Wechsel bei Canach,Rachid Erragui für Leonel Domingos Monteiro
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,55,0:1 Tor für Mertert-W,Ralf Rizvani
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,1,Anpfiff,präsentiert von
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,News 🤓📝,Ehrenpromotion: Spitzentrio vor Härtetests,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,News 🤓📝,Ehrenpromotion: Medernach und Käerjeng grüßen von oben,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,News 🤓📝,Alle Ergebnisse vom Sonntag,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,90+2,Gelb für Mertert-W,Luca Sasso-Sant
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,90,Gelb für Mertert-W,Rodrigo Santos
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,87,Gelb-Rot für Canach,Tom Keup
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,82,Gelb für Canach,Adrian Ahmetxhekaj
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,69,Gelb für Canach,Jose Ricardo Da Silva Dionisio
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,65,Gelb-Rot für Canach,Tun Rauen
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,51,Gelb für Canach,Yann Soumann
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,45+1,Halbzeit,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,45,Gelb für Canach,Tun Rauen
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,36,Gelb für Mertert-W,Daniel Mabenga Mbuyi
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,19,Gelb für Mertert-W,Benssad Sulejmani
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,13,Gelb für Mertert-W,Ralf Rizvani
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,5,Gelb für Canach,Tom Keup
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,Die Aufstellung für Union Mertert-Wasserbillig ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,Die Aufstellung für FC Jeunesse Canach ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,News 🤓📝,EP, 2.Spieltag: wieder ein Spitzenspiel!,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Paul Trierweiler
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,News 🤓📝,Alle Resultate vom Samstag,-
https://www.fupa.net/match/fc-jeunesse-canach-m1-union-mertert-wasserbillig-m1-210822,Schau dir hier nochmal alle bisherigen Spiele FC Jeunesse Canach gegen Union Mertert-Wasse,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-schifflingen-95-m1-fc-atert-bissen-m1-210919,91,Das Schifflinger Aufbäumen kam zu spät und ein Pinky wäre vom Einsatz und der Torchancen v,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,45+2,1:1 Tor für Käerjeng,Mamadu Camara
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,15,1:0 Tor für Rümelingen,Arthur Michaux
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,1,Anpfiff,präsentiert von
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,News 🤓📝,EP: Medernach träumt weiter, Käerjeng im Soll,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,90+7,Gelb für Käerjeng,Pit Hess
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,90+6,Gelb für Rümelingen,Bryan Gomes
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,55,Gelb für Rümelingen,Etienne Donval
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,45+5,Halbzeit,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,29,Gelb für Käerjeng,Valerio Barbaro
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Die Aufstellung für US Rümelingen ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Die Aufstellung für UN Käerjeng 97 ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Kenan Skenderovic
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,News 🤓📝,UPDATE - Ehrenpromotion: Topspiel Medernach - Mamer,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Top-Fakt 🚀,Die letzten 4 Spiele in Serie konnte Käerjeng allesamt für sich entscheiden,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Top-Fakt 🚀,Rümelingen konnte die vergangenen 4 Spieltage keinen Dreier mehr einfahren,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Top-Fakt 🚀,Käerjeng hat in 2 Spielen gegen Teams aus dem unteren Tabellendrittel 6 Punkte eingefahren,-
https://www.fupa.net/match/us-ruemelingen-m1-un-kaeerjeng-97-m1-210912,Schau dir hier nochmal alle bisherigen Spiele US Rümelingen gegen UN Käerjeng 97 an.,👉,ZU DEN DUELLEN
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,90+9,Abpfiff,präsentiert von
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,84,3:2 Tor für Käerjeng,Pit Hess
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,75,2:2 Tor für Weiler,Din Dervisevic
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,64,Wechsel bei Käerjeng,Cédric Kockelmann für Nicolas Fernandes
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,45+2,2:1 Tor für Weiler,Din Dervisevic
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,33,2:0 Tor für Käerjeng,Valerio Barbaro
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,25,1:0 Tor für Käerjeng,Julien Fostier
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,13,Elfmeter verschossen von Käerjeng,Julien Fostier
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,1,Anpfiff,präsentiert von
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,News 🤓📝,Ehrenpromotion: Käerjeng allein auf weiter Flur,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,46,Anpfiff zur 2. Halbzeit,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,45+4,Halbzeit,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,Die Aufstellung für FC Yellow Boys Weiler-zum-Turm ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,Die Aufstellung für UN Käerjeng 97 ist eingetragen! 💪,AUFSTELLUNG CHECKEN,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,Der Liveticker ist gesichert! 🙌,Alle Infos und Geschehnisse zum Spiel gibts live von:,Romain kohn
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,News 🤓📝,Ehrenpromotion: Spitzenspiel in Mamer,-
https://www.fupa.net/match/un-kaeerjeng-97-m1-fc-yellow-boys-weiler-zum-turm-m1-211010,Schau dir hier nochmal alle bisherigen Spiele UN Käerjeng 97 gegen FC Yellow Boys Weiler-z,👉,ZU DEN DUELLEN
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,90+4,Abpfiff,präsentiert von
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,78,Wechsel bei Mersch,Paulo Vincente Mendes für Kevin Madeira
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,68,Wechsel bei Canach,Jose Ricardo Da Silva Dionisio für Filipe Aguiar
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,68,1:1 Tor für Canach,Fine Bop
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,66,Wechsel bei Mersch,Alison Martins für Gullit Ramos
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,63,Wechsel bei Canach,Emerson Correia für Junior De Oliveira Varela
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,53,1:0 Tor für Mersch,Kevin Madeira
https://www.fupa.net/match/fc-marisca-mersch-m1-fc-jeunesse-canach-m1-211113,1,Anpfiff,präsentiert von
